optimizer_step,_step,_step__MIN,_step__MAX,global_loss,global_loss__MIN,global_loss__MAX,,,,,,
680,1359.5,1359,1360,3.29460096359253,3.27639722824097,3.31280469894409,,,,,,
681,1361.5,1361,1362,3.39542436599731,3.36516714096069,3.42568159103394,,,,,,
682,1363.5,1363,1364,3.25245034694672,3.22570538520813,3.2791953086853,,,,,,
683,1365.5,1365,1366,3.24276340007782,3.24253129959106,3.24299550056458,,,,,,
684,1367.5,1367,1368,3.1752952337265,3.03992795944214,3.31066250801086,,,,,,
685,1369.5,1369,1370,3.18898391723633,3.17925786972046,3.1987099647522,,,,,,
686,1371.5,1371,1372,3.25574278831482,3.22215700149536,3.28932857513428,,,,,,
687,1373.5,1373,1374,3.25200748443604,3.14682722091675,3.35718774795532,,,,,,
688,1375.5,1375,1376,3.31161773204803,3.2981390953064,3.32509636878967,,,,,,
689,1377.5,1377,1378,3.3613657951355,3.34019470214844,3.38253688812256,,,,,,
690,1379.5,1379,1380,3.31142270565033,3.23662948608398,3.38621592521668,,,,,,
691,1381.5,1381,1382,3.35110712051392,3.25770807266235,3.44450616836548,,,,,,
692,1383.5,1383,1384,3.16823732852936,3.10219764709473,3.23427700996399,,,,,,
693,1385.5,1385,1386,3.22774362564087,3.1927285194397,3.26275873184204,,,,,,
694,1387.5,1387,1388,3.24472045898438,3.21293067932129,3.27651023864746,,,,,,
695,1389.5,1389,1390,3.28617799282074,3.21766901016235,3.35468697547913,,,,,,
696,1391.5,1391,1392,3.2498105764389,3.14636921882629,3.35325193405151,,,,,,
697,1393.5,1393,1394,3.37718832492828,3.23237586021423,3.52200078964233,,,,,,
698,1395.5,1395,1396,3.14882826805115,3.02600836753845,3.27164816856384,,,,,,
699,1397.5,1397,1398,3.07330465316772,2.92974472045898,3.21686458587647,,,,,,
700,1399.5,1399,1400,3.21965372562408,3.21331834793091,3.22598910331726,,,,,,
701,1401.5,1401,1402,3.24487721920013,3.20010113716126,3.28965330123901,,,,,,
702,1403.5,1403,1404,3.15951013565063,2.98345041275024,3.33556985855103,,,,,,
703,1405.5,1405,1406,3.32161676883698,3.2835054397583,3.35972809791565,,,,,,
704,1407.5,1407,1408,3.30649602413178,3.21416592597961,3.39882612228394,,,,,,
705,1409.5,1409,1410,3.12837183475494,3.04413294792175,3.21261072158813,,,,,,
706,1411.5,1411,1412,3.22938466072083,3.15331029891968,3.30545902252197,,,,,,
707,1413.5,1413,1414,3.30719494819641,3.29159998893738,3.32278990745544,,,,,,
708,1415.5,1415,1416,3.10421049594879,3.06194067001343,3.14648032188416,,,,,,
709,1417.5,1417,1418,3.31796979904175,3.25876569747925,3.37717390060425,,,,,,
710,1419.5,1419,1420,3.24614870548248,3.18691897392273,3.30537843704224,,,,,,
711,1421.5,1421,1422,3.17109990119934,3.14826560020447,3.19393420219421,,,,,,
712,1423.5,1423,1424,3.30756974220276,3.15420150756836,3.46093797683716,,,,,,
713,1425.5,1425,1426,3.36203706264496,3.33169960975647,3.39237451553345,,,,,,
714,1427.5,1427,1428,3.16796743869782,3.14603972434998,3.18989515304565,,,,,,
715,1429.5,1429,1430,3.12267792224884,3.04152584075928,3.2038300037384,,,,,,
716,1431.5,1431,1432,3.18421936035156,3.13606882095337,3.23236989974976,,,,,,
717,1433.5,1433,1434,3.15793418884277,3.13388538360596,3.18198299407959,,,,,,
718,1435.5,1435,1436,3.25373649597168,3.13459444046021,3.37287855148315,,,,,,
719,1437.5,1437,1438,3.22072851657867,3.08735656738281,3.35410046577454,,,,,,
720,1439.5,1439,1440,3.29127526283264,3.21578598022461,3.36676454544067,,,,,,
721,1441.5,1441,1442,3.26016080379486,3.25036787986755,3.26995372772217,,,,,,
722,1443.5,1443,1444,3.16804087162018,3.14260864257813,3.19347310066223,,,,,,
723,1445.5,1445,1446,3.21492230892181,3.1435272693634,3.28631734848022,,,,,,
724,1447.5,1447,1448,3.16354179382324,3.04016947746277,3.28691411018372,,,,,,
725,1449.5,1449,1450,3.11295449733734,3.09389662742615,3.13201236724854,,,,,,
726,1451.5,1451,1452,3.19563710689545,3.18166160583496,3.20961260795593,,,,,,
727,1453.5,1453,1454,3.16285955905914,3.0929262638092,3.23279285430908,,,,,,
728,1455.5,1455,1456,3.18295335769653,3.1729691028595,3.19293761253357,,,,,,
729,1457.5,1457,1458,3.10227024555206,3.04173183441162,3.16280865669251,,,,,,
730,1459.5,1459,1460,3.28969061374664,3.21516275405884,3.36421847343445,,,,,,
731,1461.5,1461,1462,3.38960814476013,3.37394237518311,3.40527391433716,,,,,,
732,1463.5,1463,1464,3.23009669780731,3.20429086685181,3.25590252876282,,,,,,
733,1465.5,1465,1466,3.28977930545807,3.26177740097046,3.31778120994568,,,,,,
734,1467.5,1467,1468,3.24813437461853,3.21755290031433,3.27871584892273,,,,,,
735,1469.5,1469,1470,3.18433976173401,3.14276885986328,3.22591066360474,,,,,,
736,1471.5,1471,1472,3.20512712001801,3.11815357208252,3.29210066795349,,,,,,
737,1473.5,1473,1474,3.27631032466888,3.18656206130981,3.36605858802795,,,,,,
738,1475.5,1475,1476,3.23602628707886,3.17701292037964,3.29503965377808,,,,,,
739,1477.5,1477,1478,3.27777278423309,3.14789009094238,3.4076554775238,,,,,,
740,1479.5,1479,1480,3.36324071884155,3.33236360549927,3.39411783218384,,,,,,
741,1481.5,1481,1482,3.1738018989563,3.14679479598999,3.20080900192261,,,,,,
742,1483.5,1483,1484,3.23226511478424,3.1534161567688,3.31111407279968,,,,,,
743,1485.5,1485,1486,3.22763466835022,3.16019725799561,3.29507207870483,,,,,,
744,1487.5,1487,1488,3.14829564094543,3.13041639328003,3.16617488861084,,,,,,
745,1489.5,1489,1490,3.30135726928711,3.22815680503845,3.37455773353577,,,,,,
746,1491.5,1491,1492,3.27839779853821,3.25236225128174,3.30443334579468,,,,,,
747,1493.5,1493,1494,3.24004769325256,3.13732194900513,3.3427734375,,,,,,
748,1495.5,1495,1496,3.30855083465576,3.29194855690002,3.3251531124115,,,,,,
749,1497.5,1497,1498,3.20142829418182,3.16096830368042,3.24188828468323,,,,,,
750,1499.5,1499,1500,3.06988847255707,3.0447039604187,3.09507298469543,,,,,,
751,1501.5,1501,1502,3.09969508647919,2.98597812652588,3.2134120464325,,,,,,
752,1503.5,1503,1504,3.23693358898163,3.10983443260193,3.36403274536133,,,,,,
753,1505.5,1505,1506,3.26987707614899,3.22343420982361,3.31631994247437,,,,,,
754,1507.5,1507,1508,3.21787333488464,3.19229531288147,3.24345135688782,,,,,,
755,1509.5,1509,1510,3.18812727928162,3.15923690795898,3.21701765060425,,,,,,
756,1511.5,1511,1512,3.16150534152985,3.14101815223694,3.18199253082275,,,,,,
757,1513.5,1513,1514,3.21502196788788,3.17405962944031,3.25598430633545,,,,,,
758,1515.5,1515,1516,3.23006331920624,3.17266893386841,3.28745770454407,,,,,,
759,1517.5,1517,1518,3.22552919387817,3.22142124176025,3.22963714599609,,,,,,
760,1519.5,1519,1520,3.28895354270935,3.23734521865845,3.34056186676025,,,,,,
761,1521.5,1521,1522,3.34062826633453,3.19066572189331,3.49059081077576,,,,,,
762,1523.5,1523,1524,3.20899379253387,3.13842725753784,3.27956032752991,,,,,,
763,1525.5,1525,1526,3.18462562561035,3.16637229919434,3.20287895202637,,,,,,
764,1527.5,1527,1528,3.14359962940216,3.0821590423584,3.20504021644592,,,,,,
765,1529.5,1529,1530,3.04685997962952,2.94490122795105,3.14881873130798,,,,,,
766,1531.5,1531,1532,3.15269434452057,3.14509344100952,3.16029524803162,,,,,,
767,1533.5,1533,1534,3.17616033554077,3.11706352233887,3.23525714874268,,,,,,
768,1535.5,1535,1536,3.28094065189362,3.18655061721802,3.37533068656921,,,,,,
769,1537.5,1537,1538,3.20154631137848,3.10413599014282,3.29895663261414,,,,,,
770,1539.5,1539,1540,3.05799221992493,3.03225755691528,3.08372688293457,,,,,,
771,1541.5,1541,1542,3.23560762405396,3.21922326087952,3.25199198722839,,,,,,
772,1543.5,1543,1544,3.17292594909668,3.15436148643494,3.19149041175842,,,,,,
773,1545.5,1545,1546,3.1964271068573,3.14440202713013,3.24845218658447,,,,,,
774,1547.5,1547,1548,3.13893604278564,3.07631921768188,3.2015528678894,,,,,,
775,1549.5,1549,1550,3.26141285896301,3.21380233764648,3.30902338027954,,,,,,
776,1551.5,1551,1552,3.21407616138458,3.20714426040649,3.22100806236267,,,,,,
777,1553.5,1553,1554,3.11194682121277,3.08935832977295,3.13453531265259,,,,,,
778,1555.5,1555,1556,3.18837666511536,3.02570986747742,3.3510434627533,,,,,,
779,1557.5,1557,1558,3.2443060874939,3.21258735656738,3.27602481842041,,,,,,
780,1559.5,1559,1560,3.20293748378754,3.16800951957703,3.23786544799805,,,,,,
781,1561.5,1561,1562,3.08405566215515,3.0663743019104,3.1017370223999,,,,,,
782,1563.5,1563,1564,3.12285673618317,3.03115105628967,3.21456241607666,,,,,,
783,1565.5,1565,1566,3.26662039756775,3.25443887710571,3.27880191802979,,,,,,
784,1567.5,1567,1568,3.15353202819824,3.14044427871704,3.16661977767944,,,,,,
785,1569.5,1569,1570,3.1317892074585,3.12625169754028,3.13732671737671,,,,,,
786,1571.5,1571,1572,3.1596223115921,3.07324719429016,3.24599742889404,,,,,,
787,1573.5,1573,1574,3.17762804031372,3.11010217666626,3.24515390396118,,,,,,
788,1575.5,1575,1576,3.21219754219055,3.04841804504395,3.37597703933716,,,,,,
789,1577.5,1577,1578,3.231560587883,3.1764988899231,3.2866222858429,,,,,,
790,1579.5,1579,1580,3.11962783336639,3.07901787757874,3.16023778915405,,,,,,
791,1581.5,1581,1582,3.16237223148346,3.08880853652954,3.23593592643738,,,,,,
792,1583.5,1583,1584,3.19143056869507,3.17800641059876,3.20485472679138,,,,,,
793,1585.5,1585,1586,3.18122887611389,3.06920480728149,3.29325294494629,,,,,,
794,1587.5,1587,1588,3.09257435798645,3.06610894203186,3.11903977394104,,,,,,
795,1589.5,1589,1590,3.02584838867188,2.93219184875488,3.11950492858887,,,,,,
796,1591.5,1591,1592,3.16774535179138,3.07182717323303,3.26366353034973,,,,,,
797,1593.5,1593,1594,3.1557058095932,3.10238099098206,3.20903062820435,,,,,,
798,1595.5,1595,1596,3.05609703063965,2.99381017684937,3.11838388442993,,,,,,
799,1597.5,1597,1598,2.95785903930664,2.93967890739441,2.97603917121887,,,,,,
800,1599.5,1599,1600,3.12624454498291,3.11740303039551,3.13508605957031,,,,,,
801,1601.5,1601,1602,3.15081679821014,3.04092669487,3.26070690155029,,,,,,
802,1603.5,1603,1604,3.20703566074371,3.14961862564087,3.26445269584656,,,,,,
803,1605.5,1605,1606,3.15864408016205,3.12825012207031,3.18903803825378,,,,,,
804,1607.5,1607,1608,3.1890869140625,3.15789222717285,3.22028160095215,,,,,,
805,1609.5,1609,1610,3.26923406124115,3.2287917137146,3.3096764087677,,,,,,
806,1611.5,1611,1612,3.18804180622101,3.13933396339417,3.23674964904785,,,,,,
807,1613.5,1613,1614,3.18136179447174,3.172119140625,3.19060444831848,,,,,,
808,1615.5,1615,1616,3.18912172317505,3.18273305892944,3.19551038742065,,,,,,
809,1617.5,1617,1618,3.23547351360321,3.234619140625,3.23632788658142,,,,,,
810,1619.5,1619,1620,3.22482717037201,3.19547533988953,3.25417900085449,,,,,,
811,1621.5,1621,1622,3.17963314056397,3.14209651947022,3.21716976165772,,,,,,
812,1623.5,1623,1624,3.15463769435883,3.06786441802979,3.24141097068787,,,,,,
813,1625.5,1625,1626,3.19054853916168,3.11920237541199,3.26189470291138,,,,,,
814,1627.5,1627,1628,3.15890038013458,3.15463447570801,3.16316628456116,,,,,,
815,1629.5,1629,1630,3.1857784986496,3.17470669746399,3.19685029983521,,,,,,
816,1631.5,1631,1632,3.05923497676849,2.99552631378174,3.12294363975525,,,,,,
817,1633.5,1633,1634,3.13644528388977,3.09063959121704,3.1822509765625,,,,,,
818,1635.5,1635,1636,3.2608163356781,3.17717528343201,3.34445738792419,,,,,,
819,1637.5,1637,1638,3.17578053474426,3.14933156967163,3.20222949981689,,,,,,
820,1639.5,1639,1640,3.18728494644165,3.13688611984253,3.23768377304077,,,,,,
821,1641.5,1641,1642,3.05308544635773,3.05298972129822,3.05318117141724,,,,,,
822,1643.5,1643,1644,3.04972434043884,3.04051494598389,3.0589337348938,,,,,,
823,1645.5,1645,1646,2.99845254421234,2.94325637817383,3.05364871025085,,,,,,
824,1647.5,1647,1648,3.13068437576294,3.10519790649414,3.15617084503174,,,,,,
825,1649.5,1649,1650,3.16409540176392,3.05368828773499,3.27450251579285,,,,,,
826,1651.5,1651,1652,3.12670886516571,3.11587476730347,3.13754296302795,,,,,,
827,1653.5,1653,1654,3.12122189998627,3.08489060401917,3.15755319595337,,,,,,
828,1655.5,1655,1656,3.101229429245,3.05019211769104,3.15226674079895,,,,,,
829,1657.5,1657,1658,3.07749438285828,2.99450922012329,3.16047954559326,,,,,,
830,1659.5,1659,1660,3.00042819976807,2.9741792678833,3.02667713165283,,,,,,
831,1661.5,1661,1662,2.96622955799103,2.94729065895081,2.98516845703125,,,,,,
832,1663.5,1663,1664,3.05383110046387,3.01317238807678,3.09448981285095,,,,,,
833,1665.5,1665,1666,3.07193088531494,3.06224727630615,3.08161449432373,,,,,,
834,1667.5,1667,1668,3.07143771648407,2.92009282112122,3.22278261184692,,,,,,
835,1669.5,1669,1670,3.14152300357819,3.1257631778717,3.15728282928467,,,,,,
836,1671.5,1671,1672,3.08417391777039,3.07301378250122,3.09533405303955,,,,,,
837,1673.5,1673,1674,3.05545091629028,3.00955724716187,3.1013445854187,,,,,,
838,1675.5,1675,1676,3.0400230884552,3.02390241622925,3.05614376068115,,,,,,
839,1677.5,1677,1678,3.07823216915131,3.03640699386597,3.12005734443665,,,,,,
840,1679.5,1679,1680,3.13281011581421,3.05704689025879,3.20857334136963,,,,,,
841,1681.5,1681,1682,3.13376045227051,3.10445690155029,3.16306400299072,,,,,,
842,1683.5,1683,1684,3.09538769721985,3.06104230880737,3.12973308563232,,,,,,
843,1685.5,1685,1686,3.14744222164154,3.06118774414063,3.23369669914246,,,,,,
844,1687.5,1687,1688,3.11171996593475,3.08499526977539,3.13844466209412,,,,,,
845,1689.5,1689,1690,3.0854070186615,3.03555011749268,3.13526391983032,,,,,,
846,1691.5,1691,1692,3.11851346492767,3.07449436187744,3.16253256797791,,,,,,
847,1693.5,1693,1694,3.00629734992981,2.94397115707397,3.06862354278564,,,,,,
848,1695.5,1695,1696,3.10134756565094,3.06090712547302,3.14178800582886,,,,,,
849,1697.5,1697,1698,3.07045555114746,3.047682762146,3.09322834014893,,,,,,
850,1699.5,1699,1700,3.03053677082062,2.99862432479858,3.06244921684265,,,,,,
851,1701.5,1701,1702,3.10521268844605,3.10165953636169,3.1087658405304,,,,,,
852,1703.5,1703,1704,3.06294441223145,3.03628492355347,3.08960390090942,,,,,,
853,1705.5,1705,1706,3.13393044471741,3.10209703445435,3.16576385498047,,,,,,
854,1707.5,1707,1708,2.99079394340515,2.96481227874756,3.01677560806274,,,,,,
855,1709.5,1709,1710,3.05124437808991,3.00271773338318,3.09977102279663,,,,,,
856,1711.5,1711,1712,3.10934793949127,3.04838275909424,3.17031311988831,,,,,,
857,1713.5,1713,1714,3.10529065132141,3.04958772659302,3.1609935760498,,,,,,
858,1715.5,1715,1716,3.19939637184143,3.17758512496948,3.22120761871338,,,,,,
859,1717.5,1717,1718,3.1306779384613,3.12980198860168,3.13155388832092,,,,,,
860,1719.5,1719,1720,3.12469863891602,3.05231809616089,3.19707918167114,,,,,,
861,1721.5,1721,1722,3.12930679321289,3.11047172546387,3.14814186096191,,,,,,
862,1723.5,1723,1724,2.99562883377075,2.85156083106995,3.13969683647156,,,,,,
863,1725.5,1725,1726,2.97801613807678,2.90677952766418,3.04925274848938,,,,,,
864,1727.5,1727,1728,3.16297006607056,3.14422369003296,3.18171644210815,,,,,,
865,1729.5,1729,1730,3.05964469909668,2.9415807723999,3.17770862579346,,,,,,
866,1731.5,1731,1732,2.95402085781097,2.85185742378235,3.0561842918396,,,,,,
867,1733.5,1733,1734,2.91632080078125,2.83484506607056,2.99779653549194,,,,,,
868,1735.5,1735,1736,3.10912847518921,3.08427906036377,3.13397789001465,,,,,,
869,1737.5,1737,1738,3.1200042963028,3.04236340522766,3.19764518737793,,,,,,
870,1739.5,1739,1740,3.02905869483948,2.99479246139526,3.06332492828369,,,,,,
871,1741.5,1741,1742,3.09195053577423,3.07656073570251,3.10734033584595,,,,,,
872,1743.5,1743,1744,3.07612824440002,2.99047374725342,3.16178274154663,,,,,,
873,1745.5,1745,1746,3.0865843296051,3.0318865776062,3.141282081604,,,,,,
874,1747.5,1747,1748,3.05622339248657,3.02022075653076,3.09222602844238,,,,,,
875,1749.5,1749,1750,3.05903828144074,3.03093194961548,3.08714461326599,,,,,,
876,1751.5,1751,1752,3.0696896314621,3.0598771572113,3.07950210571289,,,,,,
877,1753.5,1753,1754,3.06673359870911,3.03756141662598,3.09590578079224,,,,,,
878,1755.5,1755,1756,3.19941627979279,3.17016816139221,3.22866439819336,,,,,,
879,1757.5,1757,1758,3.12969207763672,3.10395693778992,3.15542721748352,,,,,,
880,1759.5,1759,1760,3.20552408695221,3.10827040672302,3.3027777671814,,,,,,
881,1761.5,1761,1762,3.21793901920319,3.1435923576355,3.29228568077087,,,,,,
882,1763.5,1763,1764,3.18207836151123,3.17113947868347,3.19301724433899,,,,,,
883,1765.5,1765,1766,3.10238194465637,3.04843091964722,3.15633296966553,,,,,,
884,1767.5,1767,1768,3.14886593818665,3.1292896270752,3.1684422492981,,,,,,
885,1769.5,1769,1770,3.15504169464111,3.05149459838867,3.25858879089355,,,,,,
886,1771.5,1771,1772,3.26410913467407,3.20603346824646,3.32218480110168,,,,,,
887,1773.5,1773,1774,3.22436368465424,3.18234205245972,3.26638531684876,,,,,,
888,1775.5,1775,1776,3.19806981086731,3.18045663833618,3.21568298339844,,,,,,
889,1777.5,1777,1778,3.10257434844971,3.04465937614441,3.16048932075501,,,,,,
890,1779.5,1779,1780,3.20873308181763,3.19906830787659,3.21839785575867,,,,,,
891,1781.5,1781,1782,3.25669932365418,3.22492122650147,3.28847742080688,,,,,,
892,1783.5,1783,1784,3.33225965499878,3.28407406806946,3.3804452419281,,,,,,
893,1785.5,1785,1786,3.24589991569519,3.17852210998535,3.31327772140503,,,,,,
894,1787.5,1787,1788,3.26197898387909,3.23907804489136,3.28487992286682,,,,,,
895,1789.5,1789,1790,3.28763651847839,3.27801036834717,3.29726266860962,,,,,,
896,1791.5,1791,1792,3.29404389858246,3.26472282409668,3.32336497306824,,,,,,
897,1793.5,1793,1794,3.34035468101501,3.31483316421509,3.36587619781494,,,,,,
898,1795.5,1795,1796,3.23666167259216,3.22563028335571,3.24769306182861,,,,,,
899,1797.5,1797,1798,3.25136017799377,3.14421558380127,3.35850477218628,,,,,,
900,1799.5,1799,1800,3.32347702980042,3.31052613258362,3.33642792701721,,,,,,
901,1801.5,1801,1802,3.30319559574127,3.287264585495,3.31912660598755,,,,,,
902,1803.5,1803,1804,3.25048184394836,3.21158599853516,3.28937768936157,,,,,,
903,1805.5,1805,1806,3.25570964813232,3.1631760597229,3.34824323654175,,,,,,
904,1807.5,1807,1808,3.32764327526093,3.31769442558289,3.33759212493897,,,,,,
905,1809.5,1809,1810,3.23361599445343,3.17743349075317,3.28979849815369,,,,,,
906,1811.5,1811,1812,3.27098453044891,3.17054963111877,3.37141942977905,,,,,,
907,1813.5,1813,1814,3.22874927520752,3.20022225379944,3.2572762966156,,,,,,
908,1815.5,1815,1816,3.24314725399017,3.23604273796082,3.25025177001953,,,,,,
909,1817.5,1817,1818,3.21566557884216,3.11562061309814,3.31571054458618,,,,,,
910,1819.5,1819,1820,3.24416720867157,3.24226427078247,3.24607014656067,,,,,,
911,1821.5,1821,1822,3.20072185993195,3.18366837501526,3.21777534484863,,,,,,
912,1823.5,1823,1824,3.29147613048553,3.24438524246216,3.33856701850891,,,,,,
913,1825.5,1825,1826,3.1715430021286,3.14748787879944,3.19559812545776,,,,,,
914,1827.5,1827,1828,3.23355102539063,3.17221546173096,3.29488658905029,,,,,,
915,1829.5,1829,1830,3.21868336200714,3.18357157707214,3.25379514694214,,,,,,
916,1831.5,1831,1832,3.28415942192078,3.24063444137573,3.32768440246582,,,,,,
917,1833.5,1833,1834,3.19181132316589,3.06703233718872,3.31659030914307,,,,,,
918,1835.5,1835,1836,3.29551529884338,3.22262096405029,3.36840963363647,,,,,,
919,1837.5,1837,1838,3.31032419204712,3.26115655899048,3.35949182510376,,,,,,
920,1839.5,1839,1840,3.25773131847382,3.15372729301453,3.36173534393311,,,,,,
921,1841.5,1841,1842,3.24008727073669,3.21854209899902,3.26163244247437,,,,,,
922,1843.5,1843,1844,3.32857704162598,3.2889232635498,3.36823081970215,,,,,,
923,1845.5,1845,1846,3.32158446311951,3.28571271896362,3.35745620727539,,,,,,
924,1847.5,1847,1848,3.20104420185089,3.17188858985901,3.23019981384277,,,,,,
925,1849.5,1849,1850,3.16560125350952,3.15848922729492,3.17271327972412,,,,,,
926,1851.5,1851,1852,3.17734336853027,3.14506721496582,3.20961952209473,,,,,,
927,1853.5,1853,1854,3.15669393539429,3.15558290481567,3.1578049659729,,,,,,
928,1855.5,1855,1856,3.16435194015503,3.15235090255737,3.17635297775269,,,,,,
929,1857.5,1857,1858,3.23254811763763,3.10925984382629,3.35583639144897,,,,,,
930,1859.5,1859,1860,3.22686350345612,3.15295124053955,3.30077576637268,,,,,,
931,1861.5,1861,1862,3.20063543319702,3.177077293396,3.22419357299805,,,,,,
932,1863.5,1863,1864,3.2082040309906,3.19176864624023,3.22463941574097,,,,,,
933,1865.5,1865,1866,3.14168560504913,3.12548041343689,3.15789079666138,,,,,,
934,1867.5,1867,1868,3.25203502178192,3.23285579681397,3.27121424674988,,,,,,
935,1869.5,1869,1870,3.2633661031723,3.26152753829956,3.26520466804504,,,,,,
936,1871.5,1871,1872,3.0988028049469,2.97537469863892,3.22223091125488,,,,,,
937,1873.5,1873,1874,3.08822107315063,3.01001644134522,3.16642570495605,,,,,,
938,1875.5,1875,1876,3.08282470703125,3.03005838394165,3.13559103012085,,,,,,
939,1877.5,1877,1878,3.11779546737671,3.08642506599426,3.14916586875916,,,,,,
940,1879.5,1879,1880,3.22615599632263,3.16650915145874,3.28580284118652,,,,,,
941,1881.5,1881,1882,3.20421648025513,3.1727659702301,3.23566699028015,,,,,,
942,1883.5,1883,1884,3.15889930725098,3.14696550369263,3.17083311080933,,,,,,
943,1885.5,1885,1886,3.03395652770996,2.9546525478363,3.11326050758362,,,,,,
944,1887.5,1887,1888,3.03886234760284,3.03648138046265,3.04124331474304,,,,,,
945,1889.5,1889,1890,3.19502902030945,3.13846921920776,3.25158882141113,,,,,,
946,1891.5,1891,1892,3.15847206115723,3.13002753257751,3.18691658973694,,,,,,
947,1893.5,1893,1894,3.19431149959564,3.08782982826233,3.30079317092896,,,,,,
948,1895.5,1895,1896,3.20215022563934,3.17657327651978,3.22772717475891,,,,,,
949,1897.5,1897,1898,3.29075217247009,3.28916597366333,3.29233837127686,,,,,,
950,1899.5,1899,1900,3.2643746137619,3.22064208984375,3.30810713768005,,,,,,
951,1901.5,1901,1902,3.21204829216003,3.17473530769348,3.24936127662659,,,,,,
952,1903.5,1903,1904,3.17863643169403,3.16595149040222,3.19132137298584,,,,,,
953,1905.5,1905,1906,3.19519460201263,3.0630841255188,3.32730507850647,,,,,,
954,1907.5,1907,1908,3.22405230998993,3.15080189704895,3.29730272293091,,,,,,
955,1909.5,1909,1910,3.19743847846985,3.11223077774048,3.28264617919922,,,,,,
956,1911.5,1911,1912,3.20166397094727,3.19766902923584,3.20565891265869,,,,,,
957,1913.5,1913,1914,3.24325788021088,3.23234510421753,3.25417065620422,,,,,,
958,1915.5,1915,1916,3.21354615688324,3.17922568321228,3.2478666305542,,,,,,
959,1917.5,1917,1918,3.27989101409912,3.18480157852173,3.37498044967651,,,,,,
960,1919.5,1919,1920,3.18935227394104,3.10281848907471,3.27588605880737,,,,,,
961,1921.5,1921,1922,3.25652813911438,3.20082759857178,3.31222867965698,,,,,,
962,1923.5,1923,1924,3.20459043979645,3.19665145874023,3.21252942085266,,,,,,
963,1925.5,1925,1926,3.23511528968811,3.21139287948608,3.25883769989014,,,,,,
964,1927.5,1927,1928,3.22122657299042,3.19635605812073,3.24609708786011,,,,,,
965,1929.5,1929,1930,3.16702222824097,3.16495656967163,3.1690878868103,,,,,,
966,1931.5,1931,1932,3.18614411354065,3.12431383132935,3.24797439575195,,,,,,
967,1933.5,1933,1934,3.21327888965607,3.2090117931366,3.21754598617554,,,,,,
968,1935.5,1935,1936,3.18234634399414,3.16817617416382,3.19651651382446,,,,,,
969,1937.5,1937,1938,3.24269819259644,3.19777321815491,3.28762316703796,,,,,,
970,1939.5,1939,1940,3.22733223438263,3.17731356620789,3.27735090255737,,,,,,
971,1941.5,1941,1942,3.15556526184082,3.08235836029053,3.22877216339111,,,,,,
972,1943.5,1943,1944,3.29325211048126,3.28290104866028,3.30360317230225,,,,,,
973,1945.5,1945,1946,3.22441351413727,3.2149384021759,3.23388862609863,,,,,,
974,1947.5,1947,1948,3.24980664253235,3.16924381256104,3.33036947250366,,,,,,
975,1949.5,1949,1950,3.19441378116608,3.19081497192383,3.19801259040833,,,,,,
976,1951.5,1951,1952,3.21562969684601,3.11314487457275,3.31811451911926,,,,,,
977,1953.5,1953,1954,3.26342570781708,3.22564148902893,3.30120992660522,,,,,,
978,1955.5,1955,1956,3.24663603305817,3.2062840461731,3.28698801994324,,,,,,
979,1957.5,1957,1958,3.25313866138458,3.21875071525574,3.28752660751343,,,,,,
980,1959.5,1959,1960,3.27259433269501,3.25010800361633,3.29508066177368,,,,,,
981,1961.5,1961,1962,3.17823803424835,3.12770390510559,3.22877216339111,,,,,,
982,1963.5,1963,1964,3.20424902439117,3.18041229248047,3.22808575630188,,,,,,
983,1965.5,1965,1966,3.18342566490173,3.10525226593018,3.26159906387329,,,,,,
984,1967.5,1967,1968,3.2855920791626,3.26201844215393,3.30916571617126,,,,,,
985,1969.5,1969,1970,3.24848175048828,3.24317312240601,3.25379037857056,,,,,,
986,1971.5,1971,1972,3.22141003608704,3.20187044143677,3.2409496307373,,,,,,
987,1973.5,1973,1974,3.25484549999237,3.24303364753723,3.26665735244751,,,,,,
988,1975.5,1975,1976,3.19876348972321,3.13342690467834,3.26410007476807,,,,,,
989,1977.5,1977,1978,3.2882844209671,3.25664067268372,3.31992816925049,,,,,,
990,1979.5,1979,1980,3.18754589557648,3.16835761070251,3.20673418045044,,,,,,
991,1981.5,1981,1982,3.11322224140167,3.05513286590576,3.17131161689758,,,,,,
992,1983.5,1983,1984,3.20685422420502,3.11767935752869,3.29602909088135,,,,,,
993,1985.5,1985,1986,3.2512880563736,3.17358922958374,3.32898688316345,,,,,,
994,1987.5,1987,1988,3.2427533864975,3.21221160888672,3.27329516410828,,,,,,
995,1989.5,1989,1990,3.21414303779602,3.21106910705566,3.21721696853638,,,,,,
996,1991.5,1991,1992,3.1784530878067,3.11695957183838,3.23994660377502,,,,,,
997,1993.5,1993,1994,3.25580477714539,3.1958475112915,3.31576204299927,,,,,,
998,1995.5,1995,1996,3.29030358791351,3.27479290962219,3.30581426620483,,,,,,
999,1997.5,1997,1998,3.27985370159149,3.23201632499695,3.32769107818604,,,,,,
1000,1999.5,1999,2000,3.15937232971191,3.1532518863678,3.16549277305603,,,,,,
1001,2001.5,2001,2002,3.13527917861938,3.07805728912354,3.19250106811523,,,,,,
1002,2003.5,2003,2004,3.18071293830872,3.17748117446899,3.18394470214844,,,,,,
1003,2005.5,2005,2006,3.19379127025604,3.15835976600647,3.22922277450562,,,,,,
