"optimizer_step","recur1b-mig-212 - _step","recur1b-mig-212 - _step__MIN","recur1b-mig-212 - _step__MAX","recur1b-mig-212 - global_loss","recur1b-mig-212 - global_loss__MIN","recur1b-mig-212 - global_loss__MAX"
"368","735.5","735","736","4.30863881111145","4.270821571350098","4.346456050872803"
"369","737.5","737","738","4.247612237930298","4.234410762786865","4.2608137130737305"
"370","739.5","739","740","4.300919771194458","4.240970611572266","4.36086893081665"
"371","741.5","741","742","4.245529413223267","4.220196723937988","4.270862102508545"
"372","743.5","743","744","4.2308690547943115","4.200873851776123","4.2608642578125"
"373","745.5","745","746","4.249614000320435","4.197619438171387","4.301608562469482"
"374","747.5","747","748","4.248791217803955","4.236519813537598","4.2610626220703125"
"375","749.5","749","750","4.267000198364258","4.251097202301025","4.28290319442749"
"376","751.5","751","752","4.26193904876709","4.238604545593262","4.285273551940918"
"377","753.5","753","754","4.262292861938477","4.241250991821289","4.283334732055664"
"378","755.5","755","756","4.176405668258667","4.145025730133057","4.207785606384277"
"379","757.5","757","758","4.2777791023254395","4.197228908538818","4.3583292961120605"
"380","759.5","759","760","4.192417860031128","4.191018581390381","4.193817138671875"
"381","761.5","761","762","4.265819311141968","4.234700679779053","4.296937942504883"
"382","763.5","763","764","4.256954193115234","4.179838180541992","4.334070205688477"
"383","765.5","765","766","4.3046228885650635","4.267127513885498","4.342118263244629"
"384","767.5","767","768","4.230641841888428","4.169164657592773","4.292119026184082"
"385","769.5","769","770","4.239431381225586","4.219918251037598","4.258944511413574"
"386","771.5","771","772","4.257742404937744","4.207274913787842","4.3082098960876465"
"387","773.5","773","774","4.222393989562988","4.149625301361084","4.295162677764893"
"388","775.5","775","776","4.237824440002441","4.224729061126709","4.250919818878174"
"389","777.5","777","778","4.192508220672607","4.124774932861328","4.260241508483887"
"390","779.5","779","780","4.178215026855469","4.174643516540527","4.18178653717041"
"391","781.5","781","782","4.19654655456543","4.143066883087158","4.250026226043701"
"392","783.5","783","784","4.219891548156738","4.178513526916504","4.261269569396973"
"393","785.5","785","786","4.255443096160889","4.245785713195801","4.265100479125977"
"394","787.5","787","788","4.193498134613037","4.189563274383545","4.197432994842529"
"395","789.5","789","790","4.191318035125732","4.184584617614746","4.198051452636719"
"396","791.5","791","792","4.210301876068115","4.199629783630371","4.220973968505859"
"397","793.5","793","794","4.23166561126709","4.219684600830078","4.243646621704102"
"398","795.5","795","796","4.201594352722168","4.18097448348999","4.222214221954346"
"399","797.5","797","798","4.183833599090576","4.156422138214111","4.211245059967041"
"400","799.5","799","800","4.178224325180054","4.117937088012695","4.238511562347412"
"401","801.5","801","802","4.185270547866821","4.161642074584961","4.208899021148682"
"402","803.5","803","804","4.18539571762085","4.090890407562256","4.279901027679443"
"403","805.5","805","806","4.200476884841919","4.171396732330322","4.229557037353516"
"404","807.5","807","808","4.1394031047821045","4.126900672912598","4.151905536651611"
"405","809.5","809","810","4.1608710289001465","4.111385345458984","4.210356712341309"
"406","811.5","811","812","4.109374284744263","4.103108882904053","4.115639686584473"
"407","813.5","813","814","4.141226053237915","4.140784740447998","4.141667366027832"
"408","815.5","815","816","4.137776851654053","4.107316017150879","4.168237686157227"
"409","817.5","817","818","4.144743919372559","4.115024566650391","4.174463272094727"
"410","819.5","819","820","4.173869609832764","4.150276184082031","4.197463035583496"
"411","821.5","821","822","4.184535980224609","4.122661590576172","4.246410369873047"
"412","823.5","823","824","4.143970251083374","4.125818252563477","4.1621222496032715"
"413","825.5","825","826","4.1438210010528564","4.076656341552734","4.2109856605529785"
"414","827.5","827","828","4.171053409576416","4.148841857910156","4.193264961242676"
"415","829.5","829","830","4.159771680831909","4.149300575256348","4.170242786407471"
"416","831.5","831","832","4.138152599334717","4.129138946533203","4.1471662521362305"
"417","833.5","833","834","4.163506984710693","4.128566741943359","4.198447227478027"
"418","835.5","835","836","4.08143162727356","4.059213161468506","4.103650093078613"
"419","837.5","837","838","4.143088102340698","4.106913089752197","4.179263114929199"
"420","839.5","839","840","4.1179304122924805","4.110771179199219","4.125089645385742"
"421","841.5","841","842","4.058978796005249","4.028260231018066","4.089697360992432"
"422","843.5","843","844","4.100598335266113","4.08432149887085","4.116875171661377"
"423","845.5","845","846","4.139800786972046","4.103375434875488","4.1762261390686035"
"424","847.5","847","848","4.110957860946655","4.108640670776367","4.113275051116943"
"425","849.5","849","850","4.127213716506958","4.094982624053955","4.159444808959961"
"426","851.5","851","852","4.155092716217041","4.145839214324951","4.164346218109131"
"427","853.5","853","854","4.130664348602295","4.1248674392700195","4.13646125793457"
"428","855.5","855","856","4.085292339324951","4.0572123527526855","4.113372325897217"
"429","857.5","857","858","4.139850378036499","4.132529258728027","4.147171497344971"
"430","859.5","859","860","4.143202066421509","4.08919620513916","4.197207927703857"
"431","861.5","861","862","4.107388019561768","4.105082988739014","4.1096930503845215"
"432","863.5","863","864","4.1196982860565186","4.086336612701416","4.153059959411621"
"433","865.5","865","866","4.049736261367798","3.981419563293457","4.118052959442139"
"434","867.5","867","868","4.054800510406494","4.039008140563965","4.070592880249023"
"435","869.5","869","870","4.0500898361206055","3.972553253173828","4.127626419067383"
"436","871.5","871","872","4.067914247512817","4.066276550292969","4.069551944732666"
"437","873.5","873","874","4.066592454910278","4.051138401031494","4.0820465087890625"
"438","875.5","875","876","4.117013692855835","4.099637508392334","4.134389877319336"
"439","877.5","877","878","4.059268951416016","4.038530349731445","4.080007553100586"
"440","879.5","879","880","4.138528108596802","4.111202239990234","4.165853977203369"
"441","881.5","881","882","4.0560691356658936","4.029547691345215","4.082590579986572"
"442","883.5","883","884","4.022573351860046","3.9492008686065674","4.095945835113525"
"443","885.5","885","886","4.077095985412598","4.070743560791016","4.08344841003418"
"444","887.5","887","888","4.110156774520874","4.047791004180908","4.17252254486084"
"445","889.5","889","890","4.120154142379761","4.080931186676025","4.159377098083496"
"446","891.5","891","892","4.100571155548096","4.066230773925781","4.13491153717041"
"447","893.5","893","894","4.075119256973267","4.050718307495117","4.099520206451416"
"448","895.5","895","896","4.033980369567871","4.025908470153809","4.042052268981934"
"449","897.5","897","898","4.052971601486206","4.0364274978637695","4.069515705108643"
"450","899.5","899","900","4.063165187835693","4.000622749328613","4.125707626342773"
"451","901.5","901","902","4.01635205745697","3.9947359561920166","4.037968158721924"
"452","903.5","903","904","4.060906887054443","4.057112693786621","4.064701080322266"
"453","905.5","905","906","4.028926610946655","3.966677188873291","4.0911760330200195"
"454","907.5","907","908","4.010218501091003","3.9719016551971436","4.048535346984863"
"455","909.5","909","910","3.9681196212768555","3.9307003021240234","4.0055389404296875"
"456","911.5","911","912","4.107930660247803","4.078446388244629","4.137414932250977"
"457","913.5","913","914","4.0430216789245605","3.9596848487854004","4.126358509063721"
"458","915.5","915","916","4.024216175079346","4.018417835235596","4.030014514923096"
"459","917.5","917","918","3.948007583618164","3.947307586669922","3.9487075805664062"
"460","919.5","919","920","3.9311448335647583","3.8680500984191895","3.994239568710327"
"461","921.5","921","922","3.889863610267639","3.8769924640655518","3.9027347564697266"
"462","923.5","923","924","3.870763421058655","3.7738845348358154","3.967642307281494"
"463","925.5","925","926","3.895838499069214","3.860917091369629","3.930759906768799"
"464","927.5","927","928","3.7992604970932007","3.7201950550079346","3.878325939178467"
"465","929.5","929","930","3.921248197555542","3.893794536590576","3.948701858520508"
"466","931.5","931","932","3.807985544204712","3.7851009368896484","3.8308701515197754"
"467","933.5","933","934","3.9193694591522217","3.8783769607543945","3.960361957550049"
"468","935.5","935","936","3.9004589319229126","3.88301157951355","3.9179062843322754"
"469","937.5","937","938","3.8257334232330322","3.742129325866699","3.9093375205993652"
"470","939.5","939","940","3.785683035850525","3.7562756538391113","3.8150904178619385"
"471","941.5","941","942","3.7910001277923584","3.742063522338867","3.8399367332458496"
"472","943.5","943","944","3.9806450605392456","3.873972177505493","4.087317943572998"
"473","945.5","945","946","3.9433997869491577","3.937110424041748","3.9496891498565674"
"474","947.5","947","948","3.9061152935028076","3.8727803230285645","3.939450263977051"
"475","949.5","949","950","3.9614838361740112","3.93756365776062","3.9854040145874023"
"476","951.5","951","952","3.97558057308197","3.929466485977173","4.021694660186768"
"477","953.5","953","954","3.809011936187744","3.681863307952881","3.9361605644226074"
"478","955.5","955","956","3.770411729812622","3.7499265670776367","3.7908968925476074"
"479","957.5","957","958","3.7523610591888428","3.682188034057617","3.8225340843200684"
"480","959.5","959","960","3.8223347663879395","3.7874350547790527","3.857234477996826"
"481","961.5","961","962","3.9129751920700073","3.8892970085144043","3.9366533756256104"
"482","963.5","963","964","3.923732876777649","3.8736331462860107","3.973832607269287"
"483","965.5","965","966","3.8896119594573975","3.8380300998687744","3.9411938190460205"
"484","967.5","967","968","3.9152520895004272","3.9070885181427","3.9234156608581543"
"485","969.5","969","970","3.713098168373108","3.673884630203247","3.7523117065429688"
"486","971.5","971","972","3.6845462322235107","3.6674041748046875","3.701688289642334"
"487","973.5","973","974","3.7629321813583374","3.6692049503326416","3.856659412384033"
"488","975.5","975","976","3.77138352394104","3.6971707344055176","3.8455963134765625"
"489","977.5","977","978","3.839448094367981","3.8347370624542236","3.8441591262817383"
"490","979.5","979","980","3.8048189878463745","3.7761740684509277","3.8334639072418213"
"491","981.5","981","982","3.7869951725006104","3.683650016784668","3.8903403282165527"
"492","983.5","983","984","3.8986759185791016","3.8558247089385986","3.9415271282196045"
"493","985.5","985","986","3.7672516107559204","3.711374044418335","3.823129177093506"
"494","987.5","987","988","3.779702067375183","3.705687999725342","3.8537161350250244"
"495","989.5","989","990","3.795883536338806","3.7593307495117188","3.8324363231658936"
"496","991.5","991","992","3.6550164222717285","3.615828275680542","3.694204568862915"
"497","993.5","993","994","3.7606626749038696","3.6064772605895996","3.9148480892181396"
"498","995.5","995","996","3.856756329536438","3.8385536670684814","3.8749589920043945"
"499","997.5","997","998","3.8770686388015747","3.8544201850891113","3.899717092514038"
"500","999.5","999","1000","3.7396775484085083","3.620326042175293","3.8590290546417236"
"501","1001.5","1001","1002","3.7492833137512207","3.655362367630005","3.8432042598724365"
"502","1003.5","1003","1004","3.8433332443237305","3.7763512134552","3.9103152751922607"
"503","1005.5","1005","1006","3.8503304719924927","3.783156156539917","3.9175047874450684"
"504","1007.5","1007","1008","3.839312791824341","3.8178908824920654","3.860734701156616"
"505","1009.5","1009","1010","3.8549246788024902","3.8436179161071777","3.8662314414978027"
"506","1011.5","1011","1012","3.859871506690979","3.854210376739502","3.865532636642456"
"507","1013.5","1013","1014","3.8339375257492065","3.7890117168426514","3.8788633346557617"
"508","1015.5","1015","1016","3.9060254096984863","3.8407106399536133","3.9713401794433594"
"509","1017.5","1017","1018","3.837218165397644","3.764944076538086","3.909492254257202"
"510","1019.5","1019","1020","3.8632705211639404","3.837149143218994","3.8893918991088867"
"511","1021.5","1021","1022","3.924383282661438","3.8719825744628906","3.9767839908599854"
"512","1023.5","1023","1024","3.872177004814148","3.839176654815674","3.905177354812622"
"513","1025.5","1025","1026","3.9333730936050415","3.924440383911133","3.94230580329895"
"514","1027.5","1027","1028","3.889284372329712","3.822437286376953","3.9561314582824707"
"515","1029.5","1029","1030","3.8675557374954224","3.8136024475097656","3.921509027481079"
"516","1031.5","1031","1032","3.9099438190460205","3.8292078971862793","3.9906797409057617"
"517","1033.5","1033","1034","3.882021427154541","3.8651275634765625","3.8989152908325195"
"518","1035.5","1035","1036","3.9360954761505127","3.913801670074463","3.9583892822265625"
"519","1037.5","1037","1038","3.8273857831954956","3.786400318145752","3.8683712482452393"
"520","1039.5","1039","1040","3.83974552154541","3.829648017883301","3.8498430252075195"
"521","1041.5","1041","1042","3.884890556335449","3.740690231323242","4.029090881347656"
"522","1043.5","1043","1044","3.875421643257141","3.8663322925567627","3.8845109939575195"
"523","1045.5","1045","1046","3.879107117652893","3.7799925804138184","3.9782216548919678"
"524","1047.5","1047","1048","3.8121304512023926","3.7411115169525146","3.8831493854522705"
"525","1049.5","1049","1050","3.8152828216552734","3.7955243587493896","3.8350412845611572"
"526","1051.5","1051","1052","3.829599618911743","3.828087329864502","3.8311119079589844"
"527","1053.5","1053","1054","3.7770068645477295","3.7751665115356445","3.7788472175598145"
"528","1055.5","1055","1056","3.775049924850464","3.680119037628174","3.869980812072754"
"529","1057.5","1057","1058","3.8099138736724854","3.786386013031006","3.833441734313965"
"530","1059.5","1059","1060","3.813365340232849","3.7876229286193848","3.8391077518463135"
"531","1061.5","1061","1062","3.8240431547164917","3.783203601837158","3.864882707595825"
"532","1063.5","1063","1064","3.7729612588882446","3.691498279571533","3.854424238204956"
"533","1065.5","1065","1066","3.7740107774734497","3.7209110260009766","3.827110528945923"
"534","1067.5","1067","1068","3.674960732460022","3.6615164279937744","3.6884050369262695"
"535","1069.5","1069","1070","3.7049375772476196","3.6647191047668457","3.7451560497283936"
"536","1071.5","1071","1072","3.7558659315109253","3.7292892932891846","3.782442569732666"
"537","1073.5","1073","1074","3.7476173639297485","3.742349863052368","3.752884864807129"
"538","1075.5","1075","1076","3.6199638843536377","3.5340795516967773","3.705848217010498"
"539","1077.5","1077","1078","3.633855938911438","3.6059117317199707","3.6618001461029053"
"540","1079.5","1079","1080","3.6041529178619385","3.597715377807617","3.6105904579162598"
"541","1081.5","1081","1082","3.663180708885193","3.6194801330566406","3.706881284713745"
"542","1083.5","1083","1084","3.692489504814148","3.6392273902893066","3.7457516193389893"
"543","1085.5","1085","1086","3.6875115633010864","3.627642869949341","3.747380256652832"
"544","1087.5","1087","1088","3.686416983604431","3.6739397048950195","3.6988942623138428"
"545","1089.5","1089","1090","3.681396484375","3.6428866386413574","3.7199063301086426"
"546","1091.5","1091","1092","3.607422351837158","3.5708563327789307","3.6439883708953857"
"547","1093.5","1093","1094","3.664268374443054","3.6469337940216064","3.681602954864502"
"548","1095.5","1095","1096","3.6183806657791138","3.606423854827881","3.6303374767303467"
"549","1097.5","1097","1098","3.6087106466293335","3.5642812252044678","3.653140068054199"
"550","1099.5","1099","1100","3.673849105834961","3.6574525833129883","3.6902456283569336"
"551","1101.5","1101","1102","3.659066677093506","3.6552305221557617","3.66290283203125"
"552","1103.5","1103","1104","3.6806524991989136","3.6421995162963867","3.7191054821014404"
"553","1105.5","1105","1106","3.5282145738601685","3.5208921432495117","3.535537004470825"
"554","1107.5","1107","1108","3.570821523666382","3.5293617248535156","3.612281322479248"
"555","1109.5","1109","1110","3.51996111869812","3.4506125450134277","3.5893096923828125"
"556","1111.5","1111","1112","3.623235583305359","3.6194651126861572","3.6270060539245605"
"557","1113.5","1113","1114","3.546867609024048","3.522599935531616","3.5711352825164795"
"558","1115.5","1115","1116","3.5642188787460327","3.515977621078491","3.612460136413574"
"559","1117.5","1117","1118","3.5490872859954834","3.450082302093506","3.648092269897461"
"560","1119.5","1119","1120","3.468654990196228","3.457548141479492","3.479761838912964"
"561","1121.5","1121","1122","3.3564120531082153","3.2974162101745605","3.41540789604187"
"562","1123.5","1123","1124","3.4553959369659424","3.401411294937134","3.509380578994751"
"563","1125.5","1125","1126","3.524203062057495","3.4819722175598145","3.566433906555176"
"564","1127.5","1127","1128","3.533278703689575","3.490896224975586","3.5756611824035645"
"565","1129.5","1129","1130","3.5443670749664307","3.5275375843048096","3.5611965656280518"
"566","1131.5","1131","1132","3.6341956853866577","3.627708673477173","3.6406826972961426"
"567","1133.5","1133","1134","3.400829792022705","3.396751880645752","3.404907703399658"
"568","1135.5","1135","1136","3.537264585494995","3.4634671211242676","3.6110620498657227"
"569","1137.5","1137","1138","3.558771848678589","3.4846179485321045","3.6329257488250732"
"570","1139.5","1139","1140","3.612339973449707","3.5660507678985596","3.6586291790008545"
"571","1141.5","1141","1142","3.4590688943862915","3.4053077697753906","3.5128300189971924"
"572","1143.5","1143","1144","3.5316301584243774","3.487217426300049","3.576042890548706"
"573","1145.5","1145","1146","3.632553815841675","3.6108176708221436","3.654289960861206"
"574","1147.5","1147","1148","3.601749897003174","3.5605287551879883","3.6429710388183594"
"575","1149.5","1149","1150","3.5249792337417603","3.5193445682525635","3.530613899230957"
"576","1151.5","1151","1152","3.3653382062911987","3.301708698272705","3.4289677143096924"
"577","1153.5","1153","1154","3.4512943029403687","3.375613212585449","3.526975393295288"
"578","1155.5","1155","1156","3.5335716009140015","3.5059571266174316","3.5611860752105713"
"579","1157.5","1157","1158","3.4431068897247314","3.4388279914855957","3.447385787963867"
"580","1159.5","1159","1160","3.5441064834594727","3.5029587745666504","3.585254192352295"
"581","1161.5","1161","1162","3.485046148300171","3.462663173675537","3.5074291229248047"
"582","1163.5","1163","1164","3.3433996438980103","3.3282175064086914","3.358581781387329"
"583","1165.5","1165","1166","3.4242738485336304","3.3634557723999023","3.4850919246673584"
"584","1167.5","1167","1168","3.521375298500061","3.493917226791382","3.5488333702087402"
"585","1169.5","1169","1170","3.429361939430237","3.30893611907959","3.549787759780884"
"586","1171.5","1171","1172","3.479889750480652","3.4584150314331055","3.5013644695281982"
"587","1173.5","1173","1174","3.4173210859298706","3.3818066120147705","3.4528355598449707"
"588","1175.5","1175","1176","3.519498109817505","3.3869712352752686","3.652024984359741"
"589","1177.5","1177","1178","3.4697097539901733","3.3765106201171875","3.562908887863159"
"590","1179.5","1179","1180","3.5545846223831177","3.4264163970947266","3.682752847671509"
"591","1181.5","1181","1182","3.4362205266952515","3.3633508682250977","3.5090901851654053"
"592","1183.5","1183","1184","3.4817934036254883","3.393953800201416","3.5696330070495605"
"593","1185.5","1185","1186","3.36069655418396","3.287001132965088","3.434391975402832"
"594","1187.5","1187","1188","3.442343592643738","3.3656275272369385","3.519059658050537"
"595","1189.5","1189","1190","3.4143292903900146","3.3417818546295166","3.4868767261505127"
"596","1191.5","1191","1192","3.4508975744247437","3.439152240753174","3.4626429080963135"
"597","1193.5","1193","1194","3.3065781593322754","3.297835350036621","3.3153209686279297"
"598","1195.5","1195","1196","3.3724550008773804","3.327362537384033","3.4175474643707275"
"599","1197.5","1197","1198","3.3899762630462646","3.337214946746826","3.442737579345703"
"600","1199.5","1199","1200","3.4281997680664062","3.4244043827056885","3.431995153427124"
"601","1201.5","1201","1202","3.3769959211349487","3.3337016105651855","3.420290231704712"
"602","1203.5","1203","1204","3.4649832248687744","3.451895236968994","3.4780712127685547"
"603","1205.5","1205","1206","3.4929351806640625","3.4830832481384277","3.5027871131896973"
"604","1207.5","1207","1208","3.407523989677429","3.366368532180786","3.4486794471740723"
"605","1209.5","1209","1210","3.260772705078125","3.205899953842163","3.315645456314087"
"606","1211.5","1211","1212","3.326447010040283","3.3043179512023926","3.348576068878174"
"607","1213.5","1213","1214","3.2654528617858887","3.104015827178955","3.4268898963928223"
"608","1215.5","1215","1216","3.381071090698242","3.2605066299438477","3.5016355514526367"
"609","1217.5","1217","1218","3.469663619995117","3.4438092708587646","3.4955179691314697"
"610","1219.5","1219","1220","3.4118599891662598","3.3280091285705566","3.495710849761963"
"611","1221.5","1221","1222","3.253870129585266","3.2495110034942627","3.2582292556762695"
"612","1223.5","1223","1224","3.421035647392273","3.3564393520355225","3.4856319427490234"
"613","1225.5","1225","1226","3.5219783782958984","3.468567371368408","3.5753893852233887"
"614","1227.5","1227","1228","3.5461456775665283","3.4524717330932617","3.639819622039795"
"615","1229.5","1229","1230","3.293628454208374","3.221745729446411","3.365511178970337"
"616","1231.5","1231","1232","3.2610433101654053","3.21181583404541","3.3102707862854004"
"617","1233.5","1233","1234","3.250386357307434","3.2057902812957764","3.294982433319092"
"618","1235.5","1235","1236","3.3468782901763916","3.251744508743286","3.442012071609497"
"619","1237.5","1237","1238","3.4115042686462402","3.315570116043091","3.5074384212493896"
"620","1239.5","1239","1240","3.211653470993042","3.182568073272705","3.240738868713379"
"621","1241.5","1241","1242","3.2086141109466553","3.121718406677246","3.2955098152160645"
"622","1243.5","1243","1244","3.451797842979431","3.448655128479004","3.4549405574798584"
"623","1245.5","1245","1246","3.186151146888733","3.0690720081329346","3.3032302856445312"
"624","1247.5","1247","1248","3.319114327430725","3.291930675506592","3.3462979793548584"
"625","1249.5","1249","1250","3.4819579124450684","3.4370996952056885","3.5268161296844482"
"626","1251.5","1251","1252","3.4298834800720215","3.3746776580810547","3.4850893020629883"
"627","1253.5","1253","1254","3.313010334968567","3.2746925354003906","3.351328134536743"
"628","1255.5","1255","1256","3.47199547290802","3.428136110305786","3.515854835510254"
"629","1257.5","1257","1258","3.2867534160614014","3.214657783508301","3.358849048614502"
"630","1259.5","1259","1260","3.1892025470733643","3.1409270763397217","3.237478017807007"
"631","1261.5","1261","1262","3.272611141204834","3.142627716064453","3.402594566345215"
"632","1263.5","1263","1264","3.2795045375823975","3.2090511322021484","3.3499579429626465"
"633","1265.5","1265","1266","3.425769567489624","3.383906364440918","3.46763277053833"
"634","1267.5","1267","1268","3.3599597215652466","3.3422582149505615","3.3776612281799316"
"635","1269.5","1269","1270","3.3954046964645386","3.3065531253814697","3.4842562675476074"
"636","1271.5","1271","1272","3.3811469078063965","3.301330804824829","3.460963010787964"
"637","1273.5","1273","1274","3.3662272691726685","3.3327059745788574","3.3997485637664795"
"638","1275.5","1275","1276","3.255925416946411","3.2266736030578613","3.285177230834961"
"639","1277.5","1277","1278","3.3819680213928223","3.3288402557373047","3.43509578704834"
"640","1279.5","1279","1280","3.359367251396179","3.3342204093933105","3.384514093399048"
"641","1281.5","1281","1282","3.4092272520065308","3.34744930267334","3.4710052013397217"
"642","1283.5","1283","1284","3.3378262519836426","3.255511999130249","3.420140504837036"
"643","1285.5","1285","1286","3.420573592185974","3.3288652896881104","3.512281894683838"
"644","1287.5","1287","1288","3.402573585510254","3.3224754333496094","3.4826717376708984"
"645","1289.5","1289","1290","3.4302135705947876","3.355621814727783","3.504805326461792"
"646","1291.5","1291","1292","3.342101812362671","3.289802312850952","3.3944013118743896"
"647","1293.5","1293","1294","3.241782546043396","3.1503660678863525","3.3331990242004395"
"648","1295.5","1295","1296","3.3061028718948364","3.2365946769714355","3.3756110668182373"
"649","1297.5","1297","1298","3.3411035537719727","3.3019604682922363","3.380246639251709"
"650","1299.5","1299","1300","3.5107229948043823","3.4558966159820557","3.565549373626709"
"651","1301.5","1301","1302","3.4459102153778076","3.416337251663208","3.4754831790924072"
"652","1303.5","1303","1304","3.3206838369369507","3.300295352935791","3.3410723209381104"
"653","1305.5","1305","1306","3.384190559387207","3.334934711456299","3.4334464073181152"
"654","1307.5","1307","1308","3.3078505992889404","3.2551169395446777","3.360584259033203"
"655","1309.5","1309","1310","3.265507936477661","3.2506396770477295","3.2803761959075928"
"656","1311.5","1311","1312","3.1236099004745483","3.0192012786865234","3.2280185222625732"
"657","1313.5","1313","1314","3.32559335231781","3.141951322555542","3.509235382080078"
"658","1315.5","1315","1316","3.3119940757751465","3.285208225250244","3.338779926300049"
"659","1317.5","1317","1318","3.362645745277405","3.2460548877716064","3.479236602783203"
"660","1319.5","1319","1320","3.2731881141662598","3.1059694290161133","3.4404067993164062"
"661","1321.5","1321","1322","3.2594218254089355","3.1246275901794434","3.3942160606384277"
"662","1323.5","1323","1324","3.4666131734848022","3.3770670890808105","3.556159257888794"
"663","1325.5","1325","1326","3.4452064037323","3.336554527282715","3.5538582801818848"
"664","1327.5","1327","1328","3.353041648864746","3.300093650817871","3.405989646911621"
"665","1329.5","1329","1330","3.3475584983825684","3.2708072662353516","3.424309730529785"
"666","1331.5","1331","1332","3.4224995374679565","3.4176371097564697","3.4273619651794434"
"667","1333.5","1333","1334","3.3997071981430054","3.322359561920166","3.4770548343658447"
"668","1335.5","1335","1336","3.2178293466567993","2.990339756011963","3.4453189373016357"
"669","1337.5","1337","1338","3.271393299102783","3.242560625076294","3.3002259731292725"
"670","1339.5","1339","1340","3.2759270668029785","3.1695590019226074","3.3822951316833496"
"671","1341.5","1341","1342","3.3579156398773193","3.3441553115844727","3.371675968170166"
"672","1343.5","1343","1344","3.131887435913086","3.0198774337768555","3.2438974380493164"
"673","1345.5","1345","1346","3.2445907592773438","3.237288475036621","3.2518930435180664"
"674","1347.5","1347","1348","3.3345751762390137","3.296299457550049","3.3728508949279785"
"675","1349.5","1349","1350","3.1893470287323","3.139392614364624","3.2393014430999756"
"676","1351.5","1351","1352","3.2908995151519775","3.277414321899414","3.304384708404541"
"677","1353.5","1353","1354","3.2762638330459595","3.2557132244110107","3.296814441680908"
"678","1355.5","1355","1356","3.2586920261383057","3.207552909851074","3.309831142425537"
"679","1357.5","1357","1358","3.297169804573059","3.1731326580047607","3.4212069511413574"
"680","1359.5","1359","1360","3.2946009635925293","3.276397228240967","3.312804698944092"
"681","1361.5","1361","1362","3.3954243659973145","3.3651671409606934","3.4256815910339355"
"682","1363.5","1363","1364","3.2524503469467163","3.22570538520813","3.2791953086853027"
"683","1365.5","1365","1366","3.24276340007782","3.2425312995910645","3.242995500564575"
"684","1367.5","1367","1368","3.1752952337265015","3.0399279594421387","3.3106625080108643"
"685","1369.5","1369","1370","3.188983917236328","3.179257869720459","3.1987099647521973"
"686","1371.5","1371","1372","3.2557427883148193","3.2221570014953613","3.2893285751342773"
"687","1373.5","1373","1374","3.252007484436035","3.146827220916748","3.3571877479553223"
"688","1375.5","1375","1376","3.3116177320480347","3.2981390953063965","3.325096368789673"
"689","1377.5","1377","1378","3.361365795135498","3.3401947021484375","3.3825368881225586"
"690","1379.5","1379","1380","3.3114227056503296","3.2366294860839844","3.386215925216675"
"691","1381.5","1381","1382","3.351107120513916","3.2577080726623535","3.4445061683654785"
"692","1383.5","1383","1384","3.168237328529358","3.1021976470947266","3.2342770099639893"
"693","1385.5","1385","1386","3.227743625640869","3.1927285194396973","3.262758731842041"
"694","1387.5","1387","1388","3.244720458984375","3.212930679321289","3.276510238647461"
"695","1389.5","1389","1390","3.2861779928207397","3.2176690101623535","3.354686975479126"
"696","1391.5","1391","1392","3.249810576438904","3.146369218826294","3.3532519340515137"
"697","1393.5","1393","1394","3.3771883249282837","3.2323758602142334","3.522000789642334"
"698","1395.5","1395","1396","3.1488282680511475","3.026008367538452","3.2716481685638428"
"699","1397.5","1397","1398","3.0733046531677246","2.9297447204589844","3.216864585876465"
"700","1399.5","1399","1400","3.2196537256240845","3.213318347930908","3.2259891033172607"
"701","1401.5","1401","1402","3.2448772192001343","3.200101137161255","3.2896533012390137"
"702","1403.5","1403","1404","3.1595101356506348","2.983450412750244","3.3355698585510254"
"703","1405.5","1405","1406","3.321616768836975","3.283505439758301","3.3597280979156494"
"704","1407.5","1407","1408","3.306496024131775","3.2141659259796143","3.3988261222839355"
"705","1409.5","1409","1410","3.128371834754944","3.044132947921753","3.2126107215881348"
"706","1411.5","1411","1412","3.229384660720825","3.1533102989196777","3.3054590225219727"
"707","1413.5","1413","1414","3.307194948196411","3.291599988937378","3.3227899074554443"
"708","1415.5","1415","1416","3.1042104959487915","3.0619406700134277","3.1464803218841553"
"709","1417.5","1417","1418","3.317969799041748","3.258765697479248","3.377173900604248"
"710","1419.5","1419","1420","3.246148705482483","3.1869189739227295","3.3053784370422363"
"711","1421.5","1421","1422","3.171099901199341","3.1482656002044678","3.193934202194214"
"712","1423.5","1423","1424","3.307569742202759","3.1542015075683594","3.460937976837158"
"713","1425.5","1425","1426","3.3620370626449585","3.3316996097564697","3.3923745155334473"
"714","1427.5","1427","1428","3.167967438697815","3.1460397243499756","3.1898951530456543"
"715","1429.5","1429","1430","3.1226779222488403","3.0415258407592773","3.2038300037384033"
"716","1431.5","1431","1432","3.1842193603515625","3.136068820953369","3.232369899749756"
"717","1433.5","1433","1434","3.1579341888427734","3.133885383605957","3.18198299407959"
"718","1435.5","1435","1436","3.2537364959716797","3.134594440460205","3.3728785514831543"
"719","1437.5","1437","1438","3.2207285165786743","3.0873565673828125","3.354100465774536"
"720","1439.5","1439","1440","3.2912752628326416","3.2157859802246094","3.366764545440674"
