"optimizer_step","recur1b-mig-234 - _step","recur1b-mig-234 - _step__MIN","recur1b-mig-234 - _step__MAX","recur1b-mig-234 - word_embed_l2_param_norm","recur1b-mig-234 - word_embed_l2_param_norm__MIN","recur1b-mig-234 - word_embed_l2_param_norm__MAX"
"1817","773","773","773","153.00802612304688","153.00802612304688","153.00802612304688"
"1818","775","775","775","153.0118408203125","153.0118408203125","153.0118408203125"
"1819","777","777","777","153.01487731933594","153.01487731933594","153.01487731933594"
"1820","779","779","779","153.0182342529297","153.0182342529297","153.0182342529297"
"1821","781","781","781","153.02099609375","153.02099609375","153.02099609375"
"1822","783","783","783","153.0251007080078","153.0251007080078","153.0251007080078"
"1823","785","785","785","153.028564453125","153.028564453125","153.028564453125"
"1824","787","787","787","153.0319366455078","153.0319366455078","153.0319366455078"
"1825","789","789","789","153.03509521484375","153.03509521484375","153.03509521484375"
"1826","791","791","791","153.03883361816406","153.03883361816406","153.03883361816406"
"1827","793","793","793","153.04202270507812","153.04202270507812","153.04202270507812"
"1828","795","795","795","153.045654296875","153.045654296875","153.045654296875"
"1829","797","797","797","153.04908752441406","153.04908752441406","153.04908752441406"
"1830","799","799","799","153.05287170410156","153.05287170410156","153.05287170410156"
"1831","801","801","801","153.05630493164062","153.05630493164062","153.05630493164062"
"1832","803","803","803","153.05995178222656","153.05995178222656","153.05995178222656"
"1833","805","805","805","153.06317138671875","153.06317138671875","153.06317138671875"
"1834","807","807","807","153.06735229492188","153.06735229492188","153.06735229492188"
"1835","809","809","809","153.07029724121094","153.07029724121094","153.07029724121094"
"1836","811","811","811","153.07461547851562","153.07461547851562","153.07461547851562"
"1837","813","813","813","153.07814025878906","153.07814025878906","153.07814025878906"
"1838","815","815","815","153.08200073242188","153.08200073242188","153.08200073242188"
"1839","817","817","817","153.08580017089844","153.08580017089844","153.08580017089844"
"1840","819","819","819","153.0895538330078","153.0895538330078","153.0895538330078"
"1841","821","821","821","153.093017578125","153.093017578125","153.093017578125"
"1842","823","823","823","153.09629821777344","153.09629821777344","153.09629821777344"
"1843","825","825","825","153.09996032714844","153.09996032714844","153.09996032714844"
"1844","827","827","827","153.1034698486328","153.1034698486328","153.1034698486328"
"1845","829","829","829","153.1071014404297","153.1071014404297","153.1071014404297"
"1846","831","831","831","153.11004638671875","153.11004638671875","153.11004638671875"
"1847","833","833","833","153.1138916015625","153.1138916015625","153.1138916015625"
"1848","835","835","835","153.1163787841797","153.1163787841797","153.1163787841797"
"1849","837","837","837","153.1199493408203","153.1199493408203","153.1199493408203"
"1850","839","839","839","153.1234130859375","153.1234130859375","153.1234130859375"
"1851","841","841","841","153.12728881835938","153.12728881835938","153.12728881835938"
"1852","843","843","843","153.1299285888672","153.1299285888672","153.1299285888672"
"1853","845","845","845","153.1331329345703","153.1331329345703","153.1331329345703"
"1854","847","847","847","153.1356658935547","153.1356658935547","153.1356658935547"
"1855","849","849","849","153.13885498046875","153.13885498046875","153.13885498046875"
"1856","851","851","851","153.1420135498047","153.1420135498047","153.1420135498047"
"1857","853","853","853","153.14547729492188","153.14547729492188","153.14547729492188"
"1858","855","855","855","153.1479034423828","153.1479034423828","153.1479034423828"
"1859","857","857","857","153.1512451171875","153.1512451171875","153.1512451171875"
"1860","859","859","859","153.15406799316406","153.15406799316406","153.15406799316406"
"1861","861","861","861","153.15689086914062","153.15689086914062","153.15689086914062"
"1862","863","863","863","153.16038513183594","153.16038513183594","153.16038513183594"
"1863","865","865","865","153.16293334960938","153.16293334960938","153.16293334960938"
"1864","867","867","867","153.16586303710938","153.16586303710938","153.16586303710938"
"1865","869","869","869","153.16859436035156","153.16859436035156","153.16859436035156"
"1866","871","871","871","153.17117309570312","153.17117309570312","153.17117309570312"
"1867","873","873","873","153.17384338378906","153.17384338378906","153.17384338378906"
"1868","875","875","875","153.17660522460938","153.17660522460938","153.17660522460938"
"1869","877","877","877","153.1796875","153.1796875","153.1796875"
"1870","879","879","879","153.18292236328125","153.18292236328125","153.18292236328125"
"1871","881","881","881","153.18576049804688","153.18576049804688","153.18576049804688"
"1872","883","883","883","153.18907165527344","153.18907165527344","153.18907165527344"
"1873","885","885","885","153.19180297851562","153.19180297851562","153.19180297851562"
"1874","887","887","887","153.1947479248047","153.1947479248047","153.1947479248047"
"1875","889","889","889","153.19761657714844","153.19761657714844","153.19761657714844"
"1876","891","891","891","153.20111083984375","153.20111083984375","153.20111083984375"
"1877","893","893","893","153.20379638671875","153.20379638671875","153.20379638671875"
"1878","895","895","895","153.20748901367188","153.20748901367188","153.20748901367188"
"1879","897","897","897","153.20977783203125","153.20977783203125","153.20977783203125"
"1880","899","899","899","153.2128448486328","153.2128448486328","153.2128448486328"
"1881","901","901","901","153.21473693847656","153.21473693847656","153.21473693847656"
"1882","903","903","903","153.2174072265625","153.2174072265625","153.2174072265625"
"1883","905","905","905","153.2200164794922","153.2200164794922","153.2200164794922"
"1884","907","907","907","153.2228240966797","153.2228240966797","153.2228240966797"
"1885","909","909","909","153.22512817382812","153.22512817382812","153.22512817382812"
"1886","911","911","911","153.2275848388672","153.2275848388672","153.2275848388672"
"1887","913","913","913","153.23056030273438","153.23056030273438","153.23056030273438"
"1888","915","915","915","153.2324676513672","153.2324676513672","153.2324676513672"
"1889","917","917","917","153.2356719970703","153.2356719970703","153.2356719970703"
"1890","919","919","919","153.23863220214844","153.23863220214844","153.23863220214844"
"1891","921","921","921","153.24169921875","153.24169921875","153.24169921875"
"1892","923","923","923","153.24456787109375","153.24456787109375","153.24456787109375"
"1893","925","925","925","153.2465057373047","153.2465057373047","153.2465057373047"
"1894","927","927","927","153.24986267089844","153.24986267089844","153.24986267089844"
"1895","929","929","929","153.25289916992188","153.25289916992188","153.25289916992188"
"1896","931","931","931","153.25579833984375","153.25579833984375","153.25579833984375"
"1897","933","933","933","153.25868225097656","153.25868225097656","153.25868225097656"
"1898","935","935","935","153.26156616210938","153.26156616210938","153.26156616210938"
"1899","937","937","937","153.26466369628906","153.26466369628906","153.26466369628906"
"1900","939","939","939","153.2676239013672","153.2676239013672","153.2676239013672"
"1901","941","941","941","153.27032470703125","153.27032470703125","153.27032470703125"
"1902","943","943","943","153.27346801757812","153.27346801757812","153.27346801757812"
"1903","945","945","945","153.2758026123047","153.2758026123047","153.2758026123047"
"1904","947","947","947","153.27838134765625","153.27838134765625","153.27838134765625"
"1905","949","949","949","153.28109741210938","153.28109741210938","153.28109741210938"
"1906","951","951","951","153.2841033935547","153.2841033935547","153.2841033935547"
"1907","953","953","953","153.2872772216797","153.2872772216797","153.2872772216797"
"1908","955","955","955","153.28968811035156","153.28968811035156","153.28968811035156"
"1909","957","957","957","153.2924346923828","153.2924346923828","153.2924346923828"
"1910","959","959","959","153.29525756835938","153.29525756835938","153.29525756835938"
"1911","961","961","961","153.29739379882812","153.29739379882812","153.29739379882812"
"1912","963","963","963","153.30014038085938","153.30014038085938","153.30014038085938"
"1913","965","965","965","153.3023223876953","153.3023223876953","153.3023223876953"
"1914","967","967","967","153.30499267578125","153.30499267578125","153.30499267578125"
"1915","969","969","969","153.30755615234375","153.30755615234375","153.30755615234375"
"1916","971","971","971","153.30975341796875","153.30975341796875","153.30975341796875"
"1917","973","973","973","153.31346130371094","153.31346130371094","153.31346130371094"
"1918","975","975","975","153.31532287597656","153.31532287597656","153.31532287597656"
"1919","977","977","977","153.31790161132812","153.31790161132812","153.31790161132812"
"1920","979","979","979","153.3206329345703","153.3206329345703","153.3206329345703"
"1921","981","981","981","153.32333374023438","153.32333374023438","153.32333374023438"
"1922","983","983","983","153.3260498046875","153.3260498046875","153.3260498046875"
"1923","985","985","985","153.32911682128906","153.32911682128906","153.32911682128906"
"1924","987","987","987","153.33216857910156","153.33216857910156","153.33216857910156"
"1925","989","989","989","153.33413696289062","153.33413696289062","153.33413696289062"
"1926","991","991","991","153.33731079101562","153.33731079101562","153.33731079101562"
"1927","993","993","993","153.3402862548828","153.3402862548828","153.3402862548828"
"1928","995","995","995","153.34262084960938","153.34262084960938","153.34262084960938"
"1929","997","997","997","153.34579467773438","153.34579467773438","153.34579467773438"
"1930","999","999","999","153.34812927246094","153.34812927246094","153.34812927246094"
"1931","1001","1001","1001","153.35101318359375","153.35101318359375","153.35101318359375"
"1932","1003","1003","1003","153.3535614013672","153.3535614013672","153.3535614013672"
"1933","1005","1005","1005","153.35623168945312","153.35623168945312","153.35623168945312"
"1934","1007","1007","1007","153.3594970703125","153.3594970703125","153.3594970703125"
"1935","1009","1009","1009","153.3620147705078","153.3620147705078","153.3620147705078"
"1936","1011","1011","1011","153.36436462402344","153.36436462402344","153.36436462402344"
"1937","1013","1013","1013","153.36727905273438","153.36727905273438","153.36727905273438"
"1938","1015","1015","1015","153.3697509765625","153.3697509765625","153.3697509765625"
"1939","1017","1017","1017","153.37258911132812","153.37258911132812","153.37258911132812"
"1940","1019","1019","1019","153.37498474121094","153.37498474121094","153.37498474121094"
"1941","1021","1021","1021","153.37744140625","153.37744140625","153.37744140625"
"1942","1023","1023","1023","153.3805389404297","153.3805389404297","153.3805389404297"
"1943","1025","1025","1025","153.38282775878906","153.38282775878906","153.38282775878906"
"1944","1027","1027","1027","153.38577270507812","153.38577270507812","153.38577270507812"
"1945","1029","1029","1029","153.38819885253906","153.38819885253906","153.38819885253906"
"1946","1031","1031","1031","153.3901824951172","153.3901824951172","153.3901824951172"
"1947","1033","1033","1033","153.3926544189453","153.3926544189453","153.3926544189453"
"1948","1035","1035","1035","153.39495849609375","153.39495849609375","153.39495849609375"
"1949","1037","1037","1037","153.39764404296875","153.39764404296875","153.39764404296875"
"1950","1039","1039","1039","153.40013122558594","153.40013122558594","153.40013122558594"
"1951","1041","1041","1041","153.40269470214844","153.40269470214844","153.40269470214844"
"1952","1043","1043","1043","153.40585327148438","153.40585327148438","153.40585327148438"
"1953","1045","1045","1045","153.40872192382812","153.40872192382812","153.40872192382812"
"1954","1047","1047","1047","153.41220092773438","153.41220092773438","153.41220092773438"
"1955","1049","1049","1049","153.41500854492188","153.41500854492188","153.41500854492188"
"1956","1051","1051","1051","153.41790771484375","153.41790771484375","153.41790771484375"
"1957","1053","1053","1053","153.4210205078125","153.4210205078125","153.4210205078125"
"1958","1055","1055","1055","153.4236297607422","153.4236297607422","153.4236297607422"
"1959","1057","1057","1057","153.427001953125","153.427001953125","153.427001953125"
"1960","1059","1059","1059","153.42959594726562","153.42959594726562","153.42959594726562"
"1961","1061","1061","1061","153.43228149414062","153.43228149414062","153.43228149414062"
"1962","1063","1063","1063","153.43460083007812","153.43460083007812","153.43460083007812"
"1963","1065","1065","1065","153.43710327148438","153.43710327148438","153.43710327148438"
"1964","1067","1067","1067","153.4395751953125","153.4395751953125","153.4395751953125"
"1965","1069","1069","1069","153.44190979003906","153.44190979003906","153.44190979003906"
"1966","1071","1071","1071","153.4447021484375","153.4447021484375","153.4447021484375"
"1967","1073","1073","1073","153.44717407226562","153.44717407226562","153.44717407226562"
"1968","1075","1075","1075","153.4497833251953","153.4497833251953","153.4497833251953"
"1969","1077","1077","1077","153.45184326171875","153.45184326171875","153.45184326171875"
"1970","1079","1079","1079","153.45474243164062","153.45474243164062","153.45474243164062"
"1971","1081","1081","1081","153.4564208984375","153.4564208984375","153.4564208984375"
"1972","1083","1083","1083","153.459228515625","153.459228515625","153.459228515625"
"1973","1085","1085","1085","153.46124267578125","153.46124267578125","153.46124267578125"
"1974","1087","1087","1087","153.46400451660156","153.46400451660156","153.46400451660156"
"1975","1089","1089","1089","153.46566772460938","153.46566772460938","153.46566772460938"
"1976","1091","1091","1091","153.46824645996094","153.46824645996094","153.46824645996094"
"1977","1093","1093","1093","153.46998596191406","153.46998596191406","153.46998596191406"
"1978","1095","1095","1095","153.47169494628906","153.47169494628906","153.47169494628906"
"1979","1097","1097","1097","153.4739532470703","153.4739532470703","153.4739532470703"
"1980","1099","1099","1099","153.4755859375","153.4755859375","153.4755859375"
"1981","1101","1101","1101","153.47760009765625","153.47760009765625","153.47760009765625"
"1982","1103","1103","1103","153.47946166992188","153.47946166992188","153.47946166992188"
"1983","1105","1105","1105","153.4818115234375","153.4818115234375","153.4818115234375"
"1984","1107","1107","1107","153.48460388183594","153.48460388183594","153.48460388183594"
"1985","1109","1109","1109","153.4865264892578","153.4865264892578","153.4865264892578"
"1986","1111","1111","1111","153.4893035888672","153.4893035888672","153.4893035888672"
"1987","1113","1113","1113","153.4915008544922","153.4915008544922","153.4915008544922"
"1988","1115","1115","1115","153.49423217773438","153.49423217773438","153.49423217773438"
"1989","1117","1117","1117","153.49591064453125","153.49591064453125","153.49591064453125"
"1990","1119","1119","1119","153.49856567382812","153.49856567382812","153.49856567382812"
"1991","1121","1121","1121","153.5008087158203","153.5008087158203","153.5008087158203"
"1992","1123","1123","1123","153.50242614746094","153.50242614746094","153.50242614746094"
"1993","1125","1125","1125","153.50527954101562","153.50527954101562","153.50527954101562"
"1994","1127","1127","1127","153.50674438476562","153.50674438476562","153.50674438476562"
"1995","1129","1129","1129","153.50941467285156","153.50941467285156","153.50941467285156"
"1996","1131","1131","1131","153.51193237304688","153.51193237304688","153.51193237304688"
"1997","1133","1133","1133","153.513916015625","153.513916015625","153.513916015625"
"1998","1135","1135","1135","153.5163116455078","153.5163116455078","153.5163116455078"
"1999","1137","1137","1137","153.519287109375","153.519287109375","153.519287109375"
"2000","1139","1139","1139","153.5222930908203","153.5222930908203","153.5222930908203"
"2001","1141","1141","1141","153.5253143310547","153.5253143310547","153.5253143310547"
"2002","1143","1143","1143","153.52809143066406","153.52809143066406","153.52809143066406"
"2003","1145","1145","1145","153.5306854248047","153.5306854248047","153.5306854248047"
"2004","1147","1147","1147","153.53379821777344","153.53379821777344","153.53379821777344"
"2005","1149","1149","1149","153.5359344482422","153.5359344482422","153.5359344482422"
"2006","1151","1151","1151","153.53948974609375","153.53948974609375","153.53948974609375"
"2007","1153","1153","1153","153.54183959960938","153.54183959960938","153.54183959960938"
"2008","1155","1155","1155","153.54388427734375","153.54388427734375","153.54388427734375"
"2009","1157","1157","1157","153.54672241210938","153.54672241210938","153.54672241210938"
"2010","1159","1159","1159","153.5487060546875","153.5487060546875","153.5487060546875"
"2011","1161","1161","1161","153.55101013183594","153.55101013183594","153.55101013183594"
"2012","1163","1163","1163","153.55294799804688","153.55294799804688","153.55294799804688"
"2013","1165","1165","1165","153.55465698242188","153.55465698242188","153.55465698242188"
"2014","1167","1167","1167","153.5577392578125","153.5577392578125","153.5577392578125"
"2015","1169","1169","1169","153.5604248046875","153.5604248046875","153.5604248046875"
"2016","1171","1171","1171","153.5618438720703","153.5618438720703","153.5618438720703"
"2017","1173","1173","1173","153.56410217285156","153.56410217285156","153.56410217285156"
"2018","1175","1175","1175","153.56573486328125","153.56573486328125","153.56573486328125"
"2019","1177","1177","1177","153.56802368164062","153.56802368164062","153.56802368164062"
"2020","1179","1179","1179","153.5704803466797","153.5704803466797","153.5704803466797"
"2021","1181","1181","1181","153.57241821289062","153.57241821289062","153.57241821289062"
"2022","1183","1183","1183","153.5743408203125","153.5743408203125","153.5743408203125"
"2023","1185","1185","1185","153.5764617919922","153.5764617919922","153.5764617919922"
"2024","1187","1187","1187","153.57899475097656","153.57899475097656","153.57899475097656"
"2025","1189","1189","1189","153.58091735839844","153.58091735839844","153.58091735839844"
"2026","1191","1191","1191","153.58291625976562","153.58291625976562","153.58291625976562"
"2027","1193","1193","1193","153.58514404296875","153.58514404296875","153.58514404296875"
"2028","1195","1195","1195","153.5869903564453","153.5869903564453","153.5869903564453"
"2029","1197","1197","1197","153.58909606933594","153.58909606933594","153.58909606933594"
"2030","1199","1199","1199","153.5916748046875","153.5916748046875","153.5916748046875"
"2031","1201","1201","1201","153.5935516357422","153.5935516357422","153.5935516357422"
"2032","1203","1203","1203","153.5961456298828","153.5961456298828","153.5961456298828"
"2033","1205","1205","1205","153.59877014160156","153.59877014160156","153.59877014160156"
"2034","1207","1207","1207","153.60023498535156","153.60023498535156","153.60023498535156"
"2035","1209","1209","1209","153.60208129882812","153.60208129882812","153.60208129882812"
"2036","1211","1211","1211","153.60452270507812","153.60452270507812","153.60452270507812"
"2037","1213","1213","1213","153.60604858398438","153.60604858398438","153.60604858398438"
"2038","1215","1215","1215","153.60813903808594","153.60813903808594","153.60813903808594"
"2039","1217","1217","1217","153.60963439941406","153.60963439941406","153.60963439941406"
"2040","1219","1219","1219","153.61236572265625","153.61236572265625","153.61236572265625"
"2041","1221","1221","1221","153.6144256591797","153.6144256591797","153.6144256591797"
"2042","1223","1223","1223","153.6167449951172","153.6167449951172","153.6167449951172"
"2043","1225","1225","1225","153.6185760498047","153.6185760498047","153.6185760498047"
"2044","1227","1227","1227","153.62063598632812","153.62063598632812","153.62063598632812"
"2045","1229","1229","1229","153.62265014648438","153.62265014648438","153.62265014648438"
"2046","1231","1231","1231","153.62432861328125","153.62432861328125","153.62432861328125"
"2047","1233","1233","1233","153.6267547607422","153.6267547607422","153.6267547607422"
"2048","1235","1235","1235","153.62843322753906","153.62843322753906","153.62843322753906"
"2049","1237","1237","1237","153.63023376464844","153.63023376464844","153.63023376464844"
"2050","1239","1239","1239","153.63214111328125","153.63214111328125","153.63214111328125"
"2051","1241","1241","1241","153.63449096679688","153.63449096679688","153.63449096679688"
"2052","1243","1243","1243","153.636474609375","153.636474609375","153.636474609375"
"2053","1245","1245","1245","153.63821411132812","153.63821411132812","153.63821411132812"
"2054","1247","1247","1247","153.63998413085938","153.63998413085938","153.63998413085938"
"2055","1249","1249","1249","153.6423797607422","153.6423797607422","153.6423797607422"
"2056","1251","1251","1251","153.64356994628906","153.64356994628906","153.64356994628906"
"2057","1253","1253","1253","153.64584350585938","153.64584350585938","153.64584350585938"
"2058","1255","1255","1255","153.64801025390625","153.64801025390625","153.64801025390625"
"2059","1257","1257","1257","153.64971923828125","153.64971923828125","153.64971923828125"
"2060","1259","1259","1259","153.65122985839844","153.65122985839844","153.65122985839844"
"2061","1261","1261","1261","153.65306091308594","153.65306091308594","153.65306091308594"
"2062","1263","1263","1263","153.65464782714844","153.65464782714844","153.65464782714844"
"2063","1265","1265","1265","153.6566925048828","153.6566925048828","153.6566925048828"
"2064","1267","1267","1267","153.65843200683594","153.65843200683594","153.65843200683594"
"2065","1269","1269","1269","153.65994262695312","153.65994262695312","153.65994262695312"
"2066","1271","1271","1271","153.6625518798828","153.6625518798828","153.6625518798828"
"2067","1273","1273","1273","153.66412353515625","153.66412353515625","153.66412353515625"
"2068","1275","1275","1275","153.666748046875","153.666748046875","153.666748046875"
"2069","1277","1277","1277","153.66873168945312","153.66873168945312","153.66873168945312"
"2070","1279","1279","1279","153.67019653320312","153.67019653320312","153.67019653320312"
"2071","1281","1281","1281","153.6719512939453","153.6719512939453","153.6719512939453"
"2072","1283","1283","1283","153.67333984375","153.67333984375","153.67333984375"
"2073","1285","1285","1285","153.67503356933594","153.67503356933594","153.67503356933594"
"2074","1287","1287","1287","153.67686462402344","153.67686462402344","153.67686462402344"
"2075","1289","1289","1289","153.67840576171875","153.67840576171875","153.67840576171875"
"2076","1291","1291","1291","153.6802215576172","153.6802215576172","153.6802215576172"
"2077","1293","1293","1293","153.6815643310547","153.6815643310547","153.6815643310547"
"2078","1295","1295","1295","153.6833038330078","153.6833038330078","153.6833038330078"
"2079","1297","1297","1297","153.6841583251953","153.6841583251953","153.6841583251953"
"2080","1299","1299","1299","153.68594360351562","153.68594360351562","153.68594360351562"
"2081","1301","1301","1301","153.68739318847656","153.68739318847656","153.68739318847656"
"2082","1303","1303","1303","153.68865966796875","153.68865966796875","153.68865966796875"
"2083","1305","1305","1305","153.6901397705078","153.6901397705078","153.6901397705078"
"2084","1307","1307","1307","153.6914520263672","153.6914520263672","153.6914520263672"
"2085","1309","1309","1309","153.6933135986328","153.6933135986328","153.6933135986328"
"2086","1311","1311","1311","153.69525146484375","153.69525146484375","153.69525146484375"
"2087","1313","1313","1313","153.69741821289062","153.69741821289062","153.69741821289062"
"2088","1315","1315","1315","153.6992950439453","153.6992950439453","153.6992950439453"
"2089","1317","1317","1317","153.7015838623047","153.7015838623047","153.7015838623047"
"2090","1319","1319","1319","153.7031707763672","153.7031707763672","153.7031707763672"
"2091","1321","1321","1321","153.7059326171875","153.7059326171875","153.7059326171875"
"2092","1323","1323","1323","153.70767211914062","153.70767211914062","153.70767211914062"
"2093","1325","1325","1325","153.7097625732422","153.7097625732422","153.7097625732422"
"2094","1327","1327","1327","153.71226501464844","153.71226501464844","153.71226501464844"
"2095","1329","1329","1329","153.71356201171875","153.71356201171875","153.71356201171875"
"2096","1331","1331","1331","153.715576171875","153.715576171875","153.715576171875"
"2097","1333","1333","1333","153.71780395507812","153.71780395507812","153.71780395507812"
"2098","1335","1335","1335","153.71878051757812","153.71878051757812","153.71878051757812"
"2099","1337","1337","1337","153.7205810546875","153.7205810546875","153.7205810546875"
"2100","1339","1339","1339","153.72210693359375","153.72210693359375","153.72210693359375"
"2101","1341","1341","1341","153.72393798828125","153.72393798828125","153.72393798828125"
"2102","1343","1343","1343","153.72525024414062","153.72525024414062","153.72525024414062"
"2103","1345","1345","1345","153.727294921875","153.727294921875","153.727294921875"
"2104","1347","1347","1347","153.72879028320312","153.72879028320312","153.72879028320312"
"2105","1349","1349","1349","153.7303009033203","153.7303009033203","153.7303009033203"
"2106","1351","1351","1351","153.73153686523438","153.73153686523438","153.73153686523438"
"2107","1353","1353","1353","153.73374938964844","153.73374938964844","153.73374938964844"
"2108","1355","1355","1355","153.73492431640625","153.73492431640625","153.73492431640625"
"2109","1357","1357","1357","153.73622131347656","153.73622131347656","153.73622131347656"
"2110","1359","1359","1359","153.73678588867188","153.73678588867188","153.73678588867188"
"2111","1361","1361","1361","153.738037109375","153.738037109375","153.738037109375"
"2112","1363","1363","1363","153.73948669433594","153.73948669433594","153.73948669433594"
"2113","1365","1365","1365","153.74119567871094","153.74119567871094","153.74119567871094"
"2114","1367","1367","1367","153.74290466308594","153.74290466308594","153.74290466308594"
"2115","1369","1369","1369","153.74415588378906","153.74415588378906","153.74415588378906"
"2116","1371","1371","1371","153.74517822265625","153.74517822265625","153.74517822265625"
"2117","1373","1373","1373","153.74693298339844","153.74693298339844","153.74693298339844"
"2118","1375","1375","1375","153.7489471435547","153.7489471435547","153.7489471435547"
"2119","1377","1377","1377","153.75027465820312","153.75027465820312","153.75027465820312"
"2120","1379","1379","1379","153.7513885498047","153.7513885498047","153.7513885498047"
"2121","1381","1381","1381","153.75299072265625","153.75299072265625","153.75299072265625"
"2122","1383","1383","1383","153.75413513183594","153.75413513183594","153.75413513183594"
"2123","1385","1385","1385","153.75558471679688","153.75558471679688","153.75558471679688"
"2124","1387","1387","1387","153.75723266601562","153.75723266601562","153.75723266601562"
"2125","1389","1389","1389","153.7587890625","153.7587890625","153.7587890625"
"2126","1391","1391","1391","153.76072692871094","153.76072692871094","153.76072692871094"
"2127","1393","1393","1393","153.76242065429688","153.76242065429688","153.76242065429688"
"2128","1395","1395","1395","153.76454162597656","153.76454162597656","153.76454162597656"
"2129","1397","1397","1397","153.76626586914062","153.76626586914062","153.76626586914062"
"2130","1399","1399","1399","153.7683868408203","153.7683868408203","153.7683868408203"
"2131","1401","1401","1401","153.76986694335938","153.76986694335938","153.76986694335938"
"2132","1403","1403","1403","153.7716827392578","153.7716827392578","153.7716827392578"
"2133","1405","1405","1405","153.7732391357422","153.7732391357422","153.7732391357422"
"2134","1407","1407","1407","153.77418518066406","153.77418518066406","153.77418518066406"
"2135","1409","1409","1409","153.77584838867188","153.77584838867188","153.77584838867188"
"2136","1411","1411","1411","153.7774200439453","153.7774200439453","153.7774200439453"
"2137","1413","1413","1413","153.77894592285156","153.77894592285156","153.77894592285156"
"2138","1415","1415","1415","153.77980041503906","153.77980041503906","153.77980041503906"
"2139","1417","1417","1417","153.78207397460938","153.78207397460938","153.78207397460938"
"2140","1419","1419","1419","153.78384399414062","153.78384399414062","153.78384399414062"
"2141","1421","1421","1421","153.78501892089844","153.78501892089844","153.78501892089844"
"2142","1423","1423","1423","153.78724670410156","153.78724670410156","153.78724670410156"
"2143","1425","1425","1425","153.78895568847656","153.78895568847656","153.78895568847656"
"2144","1427","1427","1427","153.79026794433594","153.79026794433594","153.79026794433594"
"2145","1429","1429","1429","153.79144287109375","153.79144287109375","153.79144287109375"
"2146","1431","1431","1431","153.79275512695312","153.79275512695312","153.79275512695312"
"2147","1433","1433","1433","153.79454040527344","153.79454040527344","153.79454040527344"
"2148","1435","1435","1435","153.79537963867188","153.79537963867188","153.79537963867188"
"2149","1437","1437","1437","153.79632568359375","153.79632568359375","153.79632568359375"
"2150","1439","1439","1439","153.7981719970703","153.7981719970703","153.7981719970703"
"2151","1441","1441","1441","153.79953002929688","153.79953002929688","153.79953002929688"
"2152","1443","1443","1443","153.80157470703125","153.80157470703125","153.80157470703125"
"2153","1445","1445","1445","153.8025360107422","153.8025360107422","153.8025360107422"
"2154","1447","1447","1447","153.8041534423828","153.8041534423828","153.8041534423828"
"2155","1449","1449","1449","153.80548095703125","153.80548095703125","153.80548095703125"
"2156","1451","1451","1451","153.80682373046875","153.80682373046875","153.80682373046875"
"2157","1453","1453","1453","153.80783081054688","153.80783081054688","153.80783081054688"
"2158","1455","1455","1455","153.80859375","153.80859375","153.80859375"
"2159","1457","1457","1457","153.8092498779297","153.8092498779297","153.8092498779297"
"2160","1459","1459","1459","153.81005859375","153.81005859375","153.81005859375"
"2161","1461","1461","1461","153.810546875","153.810546875","153.810546875"
"2162","1463","1463","1463","153.81198120117188","153.81198120117188","153.81198120117188"
"2163","1465","1465","1465","153.8129119873047","153.8129119873047","153.8129119873047"
"2164","1467","1467","1467","153.8136749267578","153.8136749267578","153.8136749267578"
"2165","1469","1469","1469","153.81480407714844","153.81480407714844","153.81480407714844"
"2166","1471","1471","1471","153.81529235839844","153.81529235839844","153.81529235839844"
"2167","1473","1473","1473","153.817626953125","153.817626953125","153.817626953125"
"2168","1475","1475","1475","153.81820678710938","153.81820678710938","153.81820678710938"
"2169","1477","1477","1477","153.81971740722656","153.81971740722656","153.81971740722656"
"2170","1479","1479","1479","153.8216552734375","153.8216552734375","153.8216552734375"
"2171","1481","1481","1481","153.8230438232422","153.8230438232422","153.8230438232422"
"2172","1483","1483","1483","153.8240509033203","153.8240509033203","153.8240509033203"
"2173","1485","1485","1485","153.82569885253906","153.82569885253906","153.82569885253906"
"2174","1487","1487","1487","153.8263397216797","153.8263397216797","153.8263397216797"
"2175","1489","1489","1489","153.82835388183594","153.82835388183594","153.82835388183594"
"2176","1491","1491","1491","153.83009338378906","153.83009338378906","153.83009338378906"
"2177","1493","1493","1493","153.83102416992188","153.83102416992188","153.83102416992188"
"2178","1495","1495","1495","153.8326873779297","153.8326873779297","153.8326873779297"
"2179","1497","1497","1497","153.83375549316406","153.83375549316406","153.83375549316406"
"2180","1499","1499","1499","153.83534240722656","153.83534240722656","153.83534240722656"
"2181","1501","1501","1501","153.83680725097656","153.83680725097656","153.83680725097656"
"2182","1503","1503","1503","153.8385772705078","153.8385772705078","153.8385772705078"
"2183","1505","1505","1505","153.8402862548828","153.8402862548828","153.8402862548828"
"2184","1507","1507","1507","153.84117126464844","153.84117126464844","153.84117126464844"
"2185","1509","1509","1509","153.84283447265625","153.84283447265625","153.84283447265625"
"2186","1511","1511","1511","153.8443603515625","153.8443603515625","153.8443603515625"
"2187","1513","1513","1513","153.84555053710938","153.84555053710938","153.84555053710938"
"2188","1515","1515","1515","153.84718322753906","153.84718322753906","153.84718322753906"
"2189","1517","1517","1517","153.84776306152344","153.84776306152344","153.84776306152344"
"2190","1519","1519","1519","153.8494873046875","153.8494873046875","153.8494873046875"
"2191","1521","1521","1521","153.85079956054688","153.85079956054688","153.85079956054688"
